id,category,sub_category,name,district,address,lat,lng,google_coordinates,phone,business_hours,description,tags,google_map_url,google_matched_name
711-YL-980045,7-ELEVEN,便利商店,7-ELEVEN 于滿門市,斗南鎮,雲林縣斗南鎮延平路二段581號1樓,23.6701921,120.4760492,"23.6701921, 120.4760492",(05)5971920,24H,7-ELEVEN 于滿門市，提供全天候補給、水廁與休憩服務。,"洗手間, 座位區, 精品咖啡, 行動電源","https://www.google.com/maps/search/?api=1&query=23.6701921,120.4760492",7-ELEVEN 于滿門市
711-YL-241333,7-ELEVEN,便利商店,7-ELEVEN 口湖門市,口湖鄉,雲林縣口湖鄉中正路一段222號,23.5847591,120.1825578,"23.5847591, 120.1825578",(05)7891871,24H,7-ELEVEN 口湖門市，提供全天候補給、水廁與休憩服務。,"洗手間, 座位區, 精品咖啡, 行動電源","https://www.google.com/maps/search/?api=1&query=23.5847591,120.1825578",7-ELEVEN 口湖門市
711-YL-278634,7-ELEVEN,便利商店,7-ELEVEN 土庫中正門市,土庫鎮,雲林縣土庫鎮中正路201號之1,23.6783122,120.3918212,"23.6783122, 120.3918212",(05)6627926,24H,7-ELEVEN 土庫中正門市，提供全天候補給、水廁與休憩服務。,"洗手間, 座位區, 精品咖啡, 行動電源","https://www.google.com/maps/search/?api=1&query=23.6783122,120.3918212",7-ELEVEN 土庫中正門市
711-YL-261555,7-ELEVEN,便利商店,7-ELEVEN 大屯門市,虎尾鎮,雲林縣虎尾鎮西屯里大屯349號,23.7022721,120.3876972,"23.7022721, 120.3876972",(05)6652107,24H,7-ELEVEN 大屯門市，提供全天候補給、水廁與休憩服務。,"洗手間, 座位區, 精品咖啡, 行動電源","https://www.google.com/maps/search/?api=1&query=23.7022721,120.3876972",7-ELEVEN 大屯門市
711-YL-209579,7-ELEVEN,便利商店,7-ELEVEN 大北勢門市,斗六市,雲林縣斗六市長平路7-32號,23.7036879,120.5061716,"23.7036879, 120.5061716",(05)5374177,24H,7-ELEVEN 大北勢門市，提供全天候補給、水廁與休憩服務。,"洗手間, 座位區, 精品咖啡, 行動電源","https://www.google.com/maps/search/?api=1&query=23.7036879,120.5061716",7-ELEVEN 大北勢門市
711-YL-932437,7-ELEVEN,便利商店,7-ELEVEN 大美門市,莿桐鄉,雲林縣莿桐鄉大美村大美53號1樓,23.7375603,120.515338,"23.7375603, 120.515338",(05)5843730,24H,7-ELEVEN 大美門市，提供全天候補給、水廁與休憩服務。,"洗手間, 座位區, 思樂冰, 精品咖啡, 行動電源","https://www.google.com/maps/search/?api=1&query=23.7375603,120.515338",7-ELEVEN大美門市
711-YL-277022,7-ELEVEN,便利商店,7-ELEVEN 大茄苳門市,西螺鎮,雲林縣西螺鎮大新210之3號1樓,23.7910367,120.4880231,"23.7910367, 120.4880231",(05)5875560,06:00 ~ 23:59,7-ELEVEN 大茄苳門市，提供全天候補給、水廁與休憩服務。,"座位區, 行動電源","https://www.google.com/maps/search/?api=1&query=23.7910367,120.4880231",7-ELEVEN 大茄苳門市
711-YL-153951,7-ELEVEN,便利商店,7-ELEVEN 大埤門市,大埤鄉,雲林縣大埤鄉南和村6鄰民生路32號,23.6445461,120.4282506,"23.6445461, 120.4282506",(05)5911189,24H,7-ELEVEN 大埤門市，提供全天候補給、水廁與休憩服務。,"洗手間, 座位區, Gogoro換電, 精品咖啡, 行動電源","https://www.google.com/maps/search/?api=1&query=23.6445461,120.4282506",7-ELEVEN 大埤門市
711-YL-200398,7-ELEVEN,便利商店,7-ELEVEN 大琬門市,大埤鄉,雲林縣大埤鄉中正路19號,23.6452038,120.4324544,"23.6452038, 120.4324544",(05)5917505,06:00 ~ 23:59,7-ELEVEN 大琬門市，提供全天候補給、水廁與休憩服務。,"洗手間, 座位區, 精品咖啡, 行動電源","https://www.google.com/maps/search/?api=1&query=23.6452038,120.4324544",7-ELEVEN 大琬門市
711-YL-231613,7-ELEVEN,便利商店,7-ELEVEN 小東里門市,斗南鎮,雲林縣斗南鎮小東里大同路573號,23.6897993,120.4687639,"23.6897993, 120.4687639",(05)5974065,24H,7-ELEVEN 小東里門市，提供全天候補給、水廁與休憩服務。,"洗手間, 座位區, 精品咖啡, 行動電源","https://www.google.com/maps/search/?api=1&query=23.6897993,120.4687639",7-ELEVEN 小東里門市
711-YL-920478,7-ELEVEN,便利商店,7-ELEVEN 山好門市,斗六市,雲林縣斗六市崙峰里仁義路52號1樓,23.6798161,120.538218,"23.6798161, 120.538218",(05)5223195,24H,7-ELEVEN 山好門市，提供全天候補給、水廁與休憩服務。,"洗手間, 座位區, 精品咖啡, 行動電源","https://www.google.com/maps/search/?api=1&query=23.6798161,120.538218",7-ELEVEN 山好門市
711-YL-199142,7-ELEVEN,便利商店,7-ELEVEN 工專門市,虎尾鎮,雲林縣虎尾鎮中正路307號,23.7046242,120.4299814,"23.7046242, 120.4299814",(05)6333495,24H,7-ELEVEN 工專門市，提供全天候補給、水廁與休憩服務。,"座位區, 精品咖啡, 行動電源","https://www.google.com/maps/search/?api=1&query=23.7046242,120.4299814",7-ELEVEN 工專門市
711-YL-258755,7-ELEVEN,便利商店,7-ELEVEN 五條港門市,臺西鄉,雲林縣台西鄉五港路503號,23.7174562,120.2026493,"23.7174562, 120.2026493",(05)6980428,24H,7-ELEVEN 五條港門市，提供全天候補給、水廁與休憩服務。,"洗手間, 座位區, 思樂冰, 精品咖啡, 行動電源","https://www.google.com/maps/search/?api=1&query=23.7174562,120.2026493",7-ELEVEN 五條港門市
711-YL-269102,7-ELEVEN,便利商店,7-ELEVEN 元西門市,元長鄉,雲林縣元長鄉元西路7-12號,23.6512211,120.3103663,"23.6512211, 120.3103663",(05)7889525,24H,7-ELEVEN 元西門市，提供全天候補給、水廁與休憩服務。,"洗手間, 座位區, 精品咖啡, 行動電源","https://www.google.com/maps/search/?api=1&query=23.6512211,120.3103663",7-ELEVEN 元西門市
711-YL-998116,7-ELEVEN,便利商店,7-ELEVEN 元東門市,元長鄉,雲林縣元長鄉下寮村東興路28號1樓,23.6186193,120.3343796,"23.6186193, 120.3343796",(05)7862645,24H,7-ELEVEN 元東門市，提供全天候補給、水廁與休憩服務。,"座位區, 精品咖啡, 行動電源","https://www.google.com/maps/search/?api=1&query=23.6186193,120.3343796",7-ELEVEN 元東門市
711-YL-263964,7-ELEVEN,便利商店,7-ELEVEN 元長門市,元長鄉,雲林縣元長鄉長南村7鄰中山路32號.32-2號1F,23.649679,120.3137647,"23.649679, 120.3137647",(05)7887853,24H,7-ELEVEN 元長門市，提供全天候補給、水廁與休憩服務。,"座位區, 精品咖啡, 行動電源","https://www.google.com/maps/search/?api=1&query=23.649679,120.3137647",7-ELEVEN 元長門市
711-YL-263953,7-ELEVEN,便利商店,7-ELEVEN 元祖門市,元長鄉,雲林縣元長鄉中山路4-100號,23.6458458,120.3130465,"23.6458458, 120.3130465",(05)7889259,06:00 ~ 23:59,7-ELEVEN 元祖門市，提供全天候補給、水廁與休憩服務。,"洗手間, 座位區, 思樂冰, 精品咖啡, 行動電源","https://www.google.com/maps/search/?api=1&query=23.6458458,120.3130465",7-ELEVEN 元祖門市
711-YL-896045,7-ELEVEN,便利商店,7-ELEVEN 斗六門市,斗六市,雲林縣斗六市大同路41號,23.7102782,120.5420572,"23.7102782, 120.5420572",(05)5347990,24H,7-ELEVEN 斗六門市，提供全天候補給、水廁與休憩服務。,"洗手間, 座位區, 思樂冰, 精品咖啡, 行動電源","https://www.google.com/maps/search/?api=1&query=23.7102782,120.5420572",7-ELEVEN 斗六門市
711-YL-265292,7-ELEVEN,便利商店,7-ELEVEN 斗六正心門市,斗六市,雲林縣斗六市西平路362號,23.7159464,120.5303424,"23.7159464, 120.5303424",(05)5514845,06:00 ~ 23:59,7-ELEVEN 斗六正心門市，提供全天候補給、水廁與休憩服務。,"洗手間, 座位區, Gogoro換電, 思樂冰, 霜淇淋, 精品咖啡, 行動電源","https://www.google.com/maps/search/?api=1&query=23.7159464,120.5303424",7-ELEVEN 正心門市
711-YL-273662,7-ELEVEN,便利商店,7-ELEVEN 斗高門市,斗南鎮,雲林縣斗南鎮小東里17鄰大業路86號,23.6935413,120.4769908,"23.6935413, 120.4769908",(05)5951305,24H,7-ELEVEN 斗高門市，提供全天候補給、水廁與休憩服務。,"洗手間, 座位區, 思樂冰, 精品咖啡, 行動電源","https://www.google.com/maps/search/?api=1&query=23.6935413,120.4769908",7-ELEVEN 斗高門市
711-YL-293297,7-ELEVEN,便利商店,7-ELEVEN 水林門市,水林鄉,雲林縣水林鄉水南村水林路157號159號,23.572348,120.2454591,"23.572348, 120.2454591",(05)7854085,24H,7-ELEVEN 水林門市，提供全天候補給、水廁與休憩服務。,"洗手間, 座位區, 精品咖啡, 行動電源","https://www.google.com/maps/search/?api=1&query=23.572348,120.2454591",7-ELEVEN 水林門市
711-YL-110600,7-ELEVEN,便利商店,7-ELEVEN 冬念門市,虎尾鎮,雲林縣虎尾鎮埒內里林森路一段9鄰39號,23.7194,120.4432239,"23.7194, 120.4432239",(05)6227318,06:00 ~ 23:59,7-ELEVEN 冬念門市，提供全天候補給、水廁與休憩服務。,"洗手間, 座位區, 精品咖啡, 行動電源","https://www.google.com/maps/search/?api=1&query=23.7194,120.4432239",7-ELEVEN 冬念門市
711-YL-283027,7-ELEVEN,便利商店,7-ELEVEN 冬美門市,虎尾鎮,雲林縣虎尾鎮民權路2-3號,23.7086253,120.4370923,"23.7086253, 120.4370923",(05)6321664,24H,7-ELEVEN 冬美門市，提供全天候補給、水廁與休憩服務。,"洗手間, 座位區, 精品咖啡, 行動電源","https://www.google.com/maps/search/?api=1&query=23.7086253,120.4370923",7-ELEVEN 冬美門市
711-YL-968115,7-ELEVEN,便利商店,7-ELEVEN 北英門市,北港鎮,雲林縣北港鎮華勝里華勝路212號,23.5777867,120.2983324,"23.5777867, 120.2983324",(05)7826147,24H,7-ELEVEN 北英門市，提供全天候補給、水廁與休憩服務。,"座位區, 霜淇淋, 精品咖啡, 行動電源","https://www.google.com/maps/search/?api=1&query=23.5777867,120.2983324",7-ELEVEN 北英門市
711-YL-850119,7-ELEVEN,便利商店,7-ELEVEN 北港門市,北港鎮,雲林縣北港鎮民主路106號,23.568823,120.301638,"23.568823, 120.301638",(05)7827717,24H,7-ELEVEN 北港門市，提供全天候補給、水廁與休憩服務。,"洗手間, 座位區, 思樂冰, 精品咖啡, 行動電源","https://www.google.com/maps/search/?api=1&query=23.568823,120.301638",7-ELEVEN 北港門市
711-YL-293079,7-ELEVEN,便利商店,7-ELEVEN 古坑水碓門市,古坑鄉,雲林縣古坑鄉水碓村水碓1之1號,23.6607576,120.5594943,"23.6607576, 120.5594943",(05)5828016,24H,7-ELEVEN 古坑水碓門市，提供全天候補給、水廁與休憩服務。,"洗手間, 座位區, 精品咖啡, 行動電源","https://www.google.com/maps/search/?api=1&query=23.6607576,120.5594943",7-ELEVEN 古坑水碓門市
711-YL-251868,7-ELEVEN,便利商店,7-ELEVEN 四湖門市,四湖鄉,雲林縣四湖鄉四湖村中山東路113號,23.6374352,120.2259039,"23.6374352, 120.2259039",(05)7875093,24H,7-ELEVEN 四湖門市，提供全天候補給、水廁與休憩服務。,"座位區, 精品咖啡, 行動電源","https://www.google.com/maps/search/?api=1&query=23.6374352,120.2259039",7-ELEVEN 四湖門市
711-YL-873400,7-ELEVEN,便利商店,7-ELEVEN 民樂門市,北港鎮,雲林縣北港鎮華勝里28鄰民樂路39號,23.5737068,120.2975564,"23.5737068, 120.2975564",(05)7838949,24H,7-ELEVEN 民樂門市，提供全天候補給、水廁與休憩服務。,"座位區, 精品咖啡, 行動電源","https://www.google.com/maps/search/?api=1&query=23.5737068,120.2975564",7-ELEVEN 民樂門市
711-YL-130202,7-ELEVEN,便利商店,7-ELEVEN 永昌門市,斗六市,雲林縣斗六市中山路269號,23.7028131,120.5388561,"23.7028131, 120.5388561",(05)5321369,24H,7-ELEVEN 永昌門市，提供全天候補給、水廁與休憩服務。,"洗手間, 座位區, 思樂冰, 霜淇淋, 精品咖啡, 行動電源","https://www.google.com/maps/search/?api=1&query=23.7028131,120.5388561",7-ELEVEN 永昌門市
711-YL-283739,7-ELEVEN,便利商店,7-ELEVEN 永欣門市,斗六市,雲林縣斗六市斗六三路6號,23.7176796,120.5391326,"23.7176796, 120.5391326",(05)5517759,06:00 ~ 23:59,7-ELEVEN 永欣門市，提供全天候補給、水廁與休憩服務。,"洗手間, 座位區, 思樂冰, 精品咖啡, 行動電源","https://www.google.com/maps/search/?api=1&query=23.7176796,120.5391326",7-ELEVEN永欣門市
711-YL-257154,7-ELEVEN,便利商店,7-ELEVEN 永建門市,斗六市,雲林縣斗六市建成路97號99號,23.7040282,120.5339488,"23.7040282, 120.5339488",(05)5362434,24H,7-ELEVEN 永建門市，提供全天候補給、水廁與休憩服務。,"洗手間, 座位區, 精品咖啡, 行動電源","https://www.google.com/maps/search/?api=1&query=23.7040282,120.5339488",7-ELEVEN 永建門市
711-YL-952349,7-ELEVEN,便利商店,7-ELEVEN 永茂門市,麥寮鄉,雲林縣麥寮鄉中興村豐安路951號1樓,23.7971644,120.2463108,"23.7971644, 120.2463108",(05)6910642,24H,7-ELEVEN 永茂門市，提供全天候補給、水廁與休憩服務。,"洗手間, 座位區, 精品咖啡, 行動電源","https://www.google.com/maps/search/?api=1&query=23.7971644,120.2463108",7-ELEVEN 永茂門市
711-YL-241850,7-ELEVEN,便利商店,7-ELEVEN 永晟門市,西螺鎮,雲林縣西螺鎮新安里新興路488號,23.7867352,120.4525345,"23.7867352, 120.4525345",(05)5878055,24H,7-ELEVEN 永晟門市，提供全天候補給、水廁與休憩服務。,"洗手間, 座位區, 思樂冰, 精品咖啡, 行動電源","https://www.google.com/maps/search/?api=1&query=23.7867352,120.4525345",7-11永晟門市
711-YL-200332,7-ELEVEN,便利商店,7-ELEVEN 永業門市,西螺鎮,雲林縣西螺鎮振興里振興215號,23.7844562,120.4739117,"23.7844562, 120.4739117",(05)5878095,06:00 ~ 23:59,7-ELEVEN 永業門市，提供全天候補給、水廁與休憩服務。,"洗手間, 座位區, 精品咖啡, 行動電源","https://www.google.com/maps/search/?api=1&query=23.7844562,120.4739117",7-ELEVEN 永業門市
711-YL-255480,7-ELEVEN,便利商店,7-ELEVEN 伊級門市,林內鄉,雲林縣林內鄉大同路20號,23.7430804,120.6050348,"23.7430804, 120.6050348",(05)5893565,24H,7-ELEVEN 伊級門市，提供全天候補給、水廁與休憩服務。,"洗手間, 座位區, 思樂冰, 霜淇淋, 精品咖啡, 行動電源","https://www.google.com/maps/search/?api=1&query=23.7430804,120.6050348",7-ELEVEN伊級門市
711-YL-920489,7-ELEVEN,便利商店,7-ELEVEN 好家庭門市,斗六市,雲林縣斗六市榴中里工業路69號,23.7197142,120.585088,"23.7197142, 120.585088",(05)5576530,24H,7-ELEVEN 好家庭門市，提供全天候補給、水廁與休憩服務。,"洗手間, 座位區, 精品咖啡, 行動電源","https://www.google.com/maps/search/?api=1&query=23.7197142,120.585088",7-ELEVEN 好家庭門市
711-YL-131858,7-ELEVEN,便利商店,7-ELEVEN 宇宸門市,虎尾鎮,雲林縣虎尾鎮清雲路770號,23.7395452,120.4259551,"23.7395452, 120.4259551",(05)6320634,24H,7-ELEVEN 宇宸門市，提供全天候補給、水廁與休憩服務。,"洗手間, 座位區, 思樂冰, 精品咖啡, 行動電源","https://www.google.com/maps/search/?api=1&query=23.7395452,120.4259551",7-ELEVEN 宇宸門市
711-YL-968665,7-ELEVEN,便利商店,7-ELEVEN 安榮門市,崙背鄉,雲林縣崙背鄉豐榮村1鄰豐榮32之3號,23.7926768,120.311685,"23.7926768, 120.311685",(05)6553792,24H,7-ELEVEN 安榮門市，提供全天候補給、水廁與休憩服務。,"洗手間, 座位區, 精品咖啡, 行動電源","https://www.google.com/maps/search/?api=1&query=23.7926768,120.311685",7-ELEVEN 安榮門市
711-YL-185475,7-ELEVEN,便利商店,7-ELEVEN 成苑門市,斗六市,雲林縣斗六市莊敬路345號,23.7031165,120.5464112,"23.7031165, 120.5464112",(05)5339622,24H,7-ELEVEN 成苑門市，提供全天候補給、水廁與休憩服務。,"洗手間, 座位區, 精品咖啡, 行動電源","https://www.google.com/maps/search/?api=1&query=23.7031165,120.5464112",7-ELEVEN 成苑門市
711-YL-267748,7-ELEVEN,便利商店,7-ELEVEN 西螺大同門市,西螺鎮,雲林縣西螺鎮大同路159號,23.8001021,120.4651039,"23.8001021, 120.4651039",(05)5879262,24H,7-ELEVEN 西螺大同門市，提供全天候補給、水廁與休憩服務。,"洗手間, 座位區, 精品咖啡, 行動電源","https://www.google.com/maps/search/?api=1&query=23.8001021,120.4651039",7-ELEVEN 西螺大同門市
711-YL-881386,7-ELEVEN,便利商店,7-ELEVEN 快來門市,麥寮鄉,雲林縣麥寮鄉橋頭村橋頭路234號,23.7969259,120.2739541,"23.7969259, 120.2739541",(05)6917456,24H,7-ELEVEN 快來門市，提供全天候補給、水廁與休憩服務。,"洗手間, 座位區, 思樂冰, 精品咖啡, 行動電源","https://www.google.com/maps/search/?api=1&query=23.7969259,120.2739541",7-ELEVEN 快來門市
711-YL-273248,7-ELEVEN,便利商店,7-ELEVEN 李斯特門市,虎尾鎮,雲林縣虎尾鎮興南里竹圍60號,23.6969079,120.4608165,"23.6969079, 120.4608165",(05)6320131,06:00 ~ 23:59,7-ELEVEN 李斯特門市，提供全天候補給、水廁與休憩服務。,"座位區, 精品咖啡, 行動電源","https://www.google.com/maps/search/?api=1&query=23.6969079,120.4608165",7-ELEVEN 李斯特門市
711-YL-950860,7-ELEVEN,便利商店,7-ELEVEN 育北門市,斗六市,雲林縣斗六市明德北路一段110號,23.7174892,120.5511253,"23.7174892, 120.5511253",(05)5331163,24H,7-ELEVEN 育北門市，提供全天候補給、水廁與休憩服務。,"洗手間, 座位區, 精品咖啡, 行動電源","https://www.google.com/maps/search/?api=1&query=23.7174892,120.5511253",7-ELEVEN 育北門市
711-YL-208554,7-ELEVEN,便利商店,7-ELEVEN 豆油門市,西螺鎮,雲林縣西螺鎮振興里振興55-3號,23.792163,120.4692346,"23.792163, 120.4692346",(05)5870525,24H,7-ELEVEN 豆油門市，提供全天候補給、水廁與休憩服務。,"洗手間, 座位區, 思樂冰, 精品咖啡, 行動電源","https://www.google.com/maps/search/?api=1&query=23.792163,120.4692346",7-ELEVEN 豆油門市
711-YL-943747,7-ELEVEN,便利商店,7-ELEVEN 和心門市,西螺鎮,雲林縣西螺鎮河南里埔心路113-3號,23.7981481,120.4422769,"23.7981481, 120.4422769",(05)5866552,24H,7-ELEVEN 和心門市，提供全天候補給、水廁與休憩服務。,"洗手間, 座位區, 精品咖啡, 行動電源","https://www.google.com/maps/search/?api=1&query=23.7981481,120.4422769",7-ELEVEN 和心門市
711-YL-280350,7-ELEVEN,便利商店,7-ELEVEN 坤麟門市,斗六市,雲林縣斗六市社口里大學路二段579號,23.6975543,120.5425124,"23.6975543, 120.5425124",(05)5339597,06:00 ~ 23:59,7-ELEVEN 坤麟門市，提供全天候補給、水廁與休憩服務。,"洗手間, 座位區, 精品咖啡, 行動電源","https://www.google.com/maps/search/?api=1&query=23.6975543,120.5425124",7-ELEVEN 坤麟門市
711-YL-182993,7-ELEVEN,便利商店,7-ELEVEN 宗聖門市,北港鎮,雲林縣北港鎮大同路511-1號,23.5742576,120.2929762,"23.5742576, 120.2929762",(05)7839703,24H,7-ELEVEN 宗聖門市，提供全天候補給、水廁與休憩服務。,"洗手間, 座位區, 思樂冰, 精品咖啡, 行動電源","https://www.google.com/maps/search/?api=1&query=23.5742576,120.2929762",7-ELEVEN 宗聖門市
711-YL-982650,7-ELEVEN,便利商店,7-ELEVEN 宜梧門市,口湖鄉,雲林縣口湖鄉梧南村光明路31號1樓,23.5460278,120.1912791,"23.5460278, 120.1912791",(05)7905080,24H,7-ELEVEN 宜梧門市，提供全天候補給、水廁與休憩服務。,"洗手間, 座位區, 精品咖啡, 行動電源","https://www.google.com/maps/search/?api=1&query=23.5460278,120.1912791",7-ELEVEN 宜梧門市
711-YL-238544,7-ELEVEN,便利商店,7-ELEVEN 昕美門市,斗六市,雲林縣斗六市民生路170號,23.7117748,120.5423267,"23.7117748, 120.5423267",(05)5334310,24H,7-ELEVEN 昕美門市，提供全天候補給、水廁與休憩服務。,"座位區, 精品咖啡, 行動電源","https://www.google.com/maps/search/?api=1&query=23.7117748,120.5423267",7-ELEVEN 昕美門市
711-YL-255273,7-ELEVEN,便利商店,7-ELEVEN 東禾門市,古坑鄉,雲林縣古坑鄉東和村文化路145號,23.6851336,120.5672809,"23.6851336, 120.5672809",(05)5266956,24H,7-ELEVEN 東禾門市，提供全天候補給、水廁與休憩服務。,"洗手間, 座位區, 精品咖啡, 行動電源","https://www.google.com/maps/search/?api=1&query=23.6851336,120.5672809",7-Eleven 東禾門市
711-YL-113296,7-ELEVEN,便利商店,7-ELEVEN 東宇門市,斗六市,雲林縣斗六市文化路538號540號1樓,23.7128358,120.5576867,"23.7128358, 120.5576867",(05)5343868,24H,7-ELEVEN 東宇門市，提供全天候補給、水廁與休憩服務。,"洗手間, 座位區, 精品咖啡, 行動電源","https://www.google.com/maps/search/?api=1&query=23.7128358,120.5576867",7-ELEVEN 東宇門市
711-YL-260541,7-ELEVEN,便利商店,7-ELEVEN 東南門市,西螺鎮,雲林縣西螺鎮東南路277號1樓,23.8020065,120.449468,"23.8020065, 120.449468",(05)5876546,06:00 ~ 23:59,7-ELEVEN 東南門市，提供全天候補給、水廁與休憩服務。,"座位區, 精品咖啡, 行動電源","https://www.google.com/maps/search/?api=1&query=23.8020065,120.449468",7-ELEVEN 東南門市
711-YL-174246,7-ELEVEN,便利商店,7-ELEVEN 東尊門市,虎尾鎮,雲林縣虎尾鎮惠來里142-3號,23.7284099,120.4887209,"23.7284099, 120.4887209",(05)6226384,24H,7-ELEVEN 東尊門市，提供全天候補給、水廁與休憩服務。,"洗手間, 座位區, 精品咖啡, 行動電源","https://www.google.com/maps/search/?api=1&query=23.7284099,120.4887209",7-ELEVEN 東尊門市
711-YL-260194,7-ELEVEN,便利商店,7-ELEVEN 東億門市,虎尾鎮,雲林縣虎尾鎮光復路2號,23.7053175,120.4544308,"23.7053175, 120.4544308",(05)6324884,24H,7-ELEVEN 東億門市，提供全天候補給、水廁與休憩服務。,"洗手間, 座位區, 精品咖啡, 行動電源","https://www.google.com/maps/search/?api=1&query=23.7053175,120.4544308",7-ELEVEN 東億門市
711-YL-259644,7-ELEVEN,便利商店,7-ELEVEN 林厝門市,四湖鄉,雲林縣四湖鄉文化路55號,23.6713748,120.1777127,"23.6713748, 120.1777127",(05)7721008,24H,7-ELEVEN 林厝門市，提供全天候補給、水廁與休憩服務。,"洗手間, 行動電源","https://www.google.com/maps/search/?api=1&query=23.6713748,120.1777127",7-ELEVEN 林厝門市
711-YL-128254,7-ELEVEN,便利商店,7-ELEVEN 欣怡門市,斗南鎮,雲林縣斗南鎮南昌里中山路79號,23.675408,120.4790436,"23.675408, 120.4790436",(05)5960866,24H,7-ELEVEN 欣怡門市，提供全天候補給、水廁與休憩服務。,"座位區, 精品咖啡, 行動電源","https://www.google.com/maps/search/?api=1&query=23.675408,120.4790436",7-ELEVEN 欣怡門市
711-YL-185486,7-ELEVEN,便利商店,7-ELEVEN 欣苑門市,斗六市,雲林縣斗六市莊敬路345號1樓,23.7031165,120.5464112,"23.7031165, 120.5464112",(05)5330314,07:00 ~ 21:00,7-ELEVEN 欣苑門市，提供全天候補給、水廁與休憩服務。,"座位區, 精品咖啡, 行動電源","https://www.google.com/maps/search/?api=1&query=23.7031165,120.5464112",7-ELEVEN 成苑門市
711-YL-110297,7-ELEVEN,便利商店,7-ELEVEN 油車門市,二崙鄉,雲林縣二崙鄉油車村文化路9號1樓,23.7949534,120.3902496,"23.7949534, 120.3902496",(05)5981135,24H,7-ELEVEN 油車門市，提供全天候補給、水廁與休憩服務。,"洗手間, 座位區, 思樂冰, 精品咖啡, 行動電源","https://www.google.com/maps/search/?api=1&query=23.7949534,120.3902496",7-ELEVEN 油車門市
711-YL-953445,7-ELEVEN,便利商店,7-ELEVEN 虎大門市,虎尾鎮,雲林縣虎尾鎮工專路156號,23.7030625,120.4250464,"23.7030625, 120.4250464",(05)6364442,24H,7-ELEVEN 虎大門市，提供全天候補給、水廁與休憩服務。,"洗手間, 座位區, 思樂冰, 精品咖啡, 行動電源","https://www.google.com/maps/search/?api=1&query=23.7030625,120.4250464",7-ELEVEN 虎大門市
711-YL-234863,7-ELEVEN,便利商店,7-ELEVEN 虎尾永聖門市,虎尾鎮,雲林縣虎尾鎮廉使里永興南七路79號,23.7261548,120.4198571,"23.7261548, 120.4198571",(05)6322725,24H,7-ELEVEN 虎尾永聖門市，提供全天候補給、水廁與休憩服務。,"洗手間, 座位區, 思樂冰, 精品咖啡, 行動電源","https://www.google.com/maps/search/?api=1&query=23.7261548,120.4198571",7-ELEVEN 虎尾永聖門市
711-YL-184380,7-ELEVEN,便利商店,7-ELEVEN 虎欣門市,虎尾鎮,雲林縣虎尾鎮林森路一段287.289.293號,23.7132387,120.4375663,"23.7132387, 120.4375663",(05)6323746,24H,7-ELEVEN 虎欣門市，提供全天候補給、水廁與休憩服務。,"洗手間, 座位區, 精品咖啡, 行動電源","https://www.google.com/maps/search/?api=1&query=23.7132387,120.4375663",7-ELEVEN 虎欣門市
711-YL-110839,7-ELEVEN,便利商店,7-ELEVEN 虎威門市,虎尾鎮,雲林縣虎尾鎮光復路122號1樓及成和街2號1樓,23.7094415,120.4468046,"23.7094415, 120.4468046",(05)6326392,24H,7-ELEVEN 虎威門市，提供全天候補給、水廁與休憩服務。,"座位區, 思樂冰, 精品咖啡, 行動電源","https://www.google.com/maps/search/?api=1&query=23.7094415,120.4468046",7-ELEVEN 虎威門市
711-YL-196383,7-ELEVEN,便利商店,7-ELEVEN 虎真門市,虎尾鎮,雲林縣虎尾鎮穎川里頂南398號,23.692184,120.4174294,"23.692184, 120.4174294",(05)6312626,24H,7-ELEVEN 虎真門市，提供全天候補給、水廁與休憩服務。,"洗手間, 座位區, 精品咖啡, 行動電源","https://www.google.com/maps/search/?api=1&query=23.692184,120.4174294",7-ELEVEN 虎真門市
711-YL-261544,7-ELEVEN,便利商店,7-ELEVEN 虎高門市,虎尾鎮,雲林縣虎尾鎮延平里3鄰中南34之26號,23.6812975,120.405803,"23.6812975, 120.405803",(05)6629672,24H,7-ELEVEN 虎高門市，提供全天候補給、水廁與休憩服務。,"洗手間, 座位區, 思樂冰, 精品咖啡, 行動電源","https://www.google.com/maps/search/?api=1&query=23.6812975,120.405803",7-ELEVEN 虎高門市
711-YL-210133,7-ELEVEN,便利商店,7-ELEVEN 虎爺門市,虎尾鎮,雲林縣虎尾鎮學府路39號,23.7355995,120.4280781,"23.7355995, 120.4280781",(05)6325991,06:00 ~ 23:59,7-ELEVEN 虎爺門市，提供全天候補給、水廁與休憩服務。,"洗手間, 座位區, 精品咖啡, 行動電源","https://www.google.com/maps/search/?api=1&query=23.7355995,120.4280781",7-ELEVEn 虎爺門市
711-YL-258191,7-ELEVEN,便利商店,7-ELEVEN 虎興北門市,虎尾鎮,雲林縣虎尾鎮永興北三路125號,23.7427074,120.4218652,"23.7427074, 120.4218652",(05)6327478,24H,7-ELEVEN 虎興北門市，提供全天候補給、水廁與休憩服務。,"洗手間, 座位區, 精品咖啡, 行動電源","https://www.google.com/maps/search/?api=1&query=23.7427074,120.4218652",7-ELEVEN 虎興北門市
